,SHOW,SEASON,CONTESTANT,variable,value,WINNER,R1,R
739,Bachelorette,8,08_AARON_M,ELIMINATION-4,,0,0,0
740,Bachelorette,8,08_KYLE_D,ELIMINATION-4,,0,0,0
741,Bachelorette,8,08_JOE_G,ELIMINATION-4,,0,0,0
742,Bachelorette,8,08_BRENT_R,ELIMINATION-4,,0,0,0
743,Bachelorette,8,08_DAVID_H,ELIMINATION-4,,0,0,0
744,Bachelorette,8,08_JACKSON_L,ELIMINATION-4,,0,0,0
745,Bachelorette,8,08_JEANPAUL_L,ELIMINATION-4,,0,0,0
746,Bachelorette,8,08_LERONE_A,ELIMINATION-4,,0,0,0
747,Bachelorette,8,08_RANDY_W,ELIMINATION-4,,0,0,0
748,Bachelorette,6,06_ROBERT_M,ELIMINATION-4,,1,0,0
749,Bachelorette,6,06_CHRIS_L,ELIMINATION-4,R,0,0,1
750,Bachelorette,6,06_FRANK_N,ELIMINATION-4,,0,0,0
751,Bachelorette,6,06_KIRK_D,ELIMINATION-4,,0,0,0
752,Bachelorette,6,06_TY_B,ELIMINATION-4,,0,0,0
753,Bachelorette,6,06_CRAIG_R,ELIMINATION-4,,0,0,0
754,Bachelorette,6,06_JUSTIN_R,ELIMINATION-4,,0,0,0
755,Bachelorette,6,06_CHRIS_N,ELIMINATION-4,,0,0,0
756,Bachelorette,6,06_KASEY_K,ELIMINATION-4,,0,0,0
757,Bachelorette,6,06_JESSE_B,ELIMINATION-4,E,0,0,0
758,Bachelorette,6,06_JONATHAN_N,ELIMINATION-4,E,0,0,0
759,Bachelorette,6,06_JOHN_C,ELIMINATION-4,,0,0,0
760,Bachelorette,6,06_STEVE_K,ELIMINATION-4,,0,0,0
761,Bachelorette,6,06_HUNTER_W,ELIMINATION-4,,0,0,0
762,Bachelorette,6,06_CHRIS_H,ELIMINATION-4,,0,0,0
763,Bachelorette,6,06_CRAIG_M,ELIMINATION-4,,0,0,0
764,Bachelorette,6,06_TYLER_V,ELIMINATION-4,,0,0,0
765,Bachelorette,6,06_DEREK_X,ELIMINATION-4,,0,0,0
766,Bachelorette,6,06_DERRICK_S,ELIMINATION-4,,0,0,0
767,Bachelorette,6,06_JASON_W,ELIMINATION-4,,0,0,0
768,Bachelorette,6,06_JAY_R,ELIMINATION-4,,0,0,0
769,Bachelorette,6,06_JOHN_N,ELIMINATION-4,,0,0,0
770,Bachelorette,6,06_KYLE_H,ELIMINATION-4,,0,0,0
771,Bachelorette,6,06_PHIL_K,ELIMINATION-4,,0,0,0
772,Bachelorette,6,06_TYLER_M,ELIMINATION-4,,0,0,0
773,Bachelorette,5,05_ED_S,ELIMINATION-4,,1,0,0
774,Bachelorette,5,05_KIPTYN_L,ELIMINATION-4,R,0,0,1
775,Bachelorette,5,05_REID_R,ELIMINATION-4,,0,0,0
776,Bachelorette,5,05_WES_H,ELIMINATION-4,,0,0,0
777,Bachelorette,5,05_JESSE_K,ELIMINATION-4,R,0,0,1
778,Bachelorette,5,05_MICHAEL_S,ELIMINATION-4,,0,0,0
779,Bachelorette,5,05_JAKE_P,ELIMINATION-4,,0,0,0
780,Bachelorette,5,05_TANNER_P,ELIMINATION-4,,0,0,0
781,Bachelorette,5,05_ROBBY_D,ELIMINATION-4,,0,0,0
782,Bachelorette,5,05_MARK_H,ELIMINATION-4,R,0,0,1
783,Bachelorette,5,05_DAVID_G,ELIMINATION-4,E,0,0,0
784,Bachelorette,5,05_JUAN_B,ELIMINATION-4,E,0,0,0
785,Bachelorette,5,05_MIKE_S,ELIMINATION-4,ED,0,0,0
786,Bachelorette,5,05_BRAD_S,ELIMINATION-4,,0,0,0
787,Bachelorette,5,05_TANNER_F,ELIMINATION-4,,0,0,0
788,Bachelorette,5,05_SASHA_P,ELIMINATION-4,,0,0,0
789,Bachelorette,5,05_BRIAN_D,ELIMINATION-4,,0,0,0
790,Bachelorette,5,05_JULIEN_H,ELIMINATION-4,,0,0,0
791,Bachelorette,5,05_MATHUE_J,ELIMINATION-4,,0,0,0
792,Bachelorette,5,05_SIMON_A,ELIMINATION-4,,0,0,0
793,Bachelorette,5,05_ADAM_D,ELIMINATION-4,,0,0,0
794,Bachelorette,5,05_BRIAN_V,ELIMINATION-4,,0,0,0
795,Bachelorette,5,05_BRYCE_H,ELIMINATION-4,,0,0,0
796,Bachelorette,5,05_CALEB_K,ELIMINATION-4,,0,0,0
797,Bachelorette,5,05_GREG_B,ELIMINATION-4,,0,0,0
798,Bachelorette,5,05_JOHN_H,ELIMINATION-4,,0,0,0
799,Bachelorette,5,05_JOHN_P,ELIMINATION-4,,0,0,0
800,Bachelorette,5,05_JOSH_Y,ELIMINATION-4,,0,0,0
801,Bachelorette,5,05_KYLE_Y,ELIMINATION-4,,0,0,0
802,Bachelorette,5,05_STEPHEN_R,ELIMINATION-4,,0,0,0
803,Bachelorette,4,04_JESSE_C,ELIMINATION-4,R,1,0,1
804,Bachelorette,4,04_JASON_M,ELIMINATION-4,,0,0,0
805,Bachelorette,4,04_JEREMY_A,ELIMINATION-4,,0,0,0
806,Bachelorette,4,04_GRAHAM_B,ELIMINATION-4,,0,0,0
807,Bachelorette,4,04_SEAN_R,ELIMINATION-4,R,0,0,1
808,Bachelorette,4,04_BLAINE_T,ELIMINATION-4,,0,0,0
809,Bachelorette,4,04_FREDERICK_G,ELIMINATION-4,ED,0,0,0
810,Bachelorette,4,04_ROBERT_F,ELIMINATION-4,ED,0,0,0
811,Bachelorette,4,04_PAUL_B,ELIMINATION-4,,0,0,0
812,Bachelorette,4,04_RONALD_M,ELIMINATION-4,,0,0,0
813,Bachelorette,4,04_RICHARD_M,ELIMINATION-4,,0,0,0
814,Bachelorette,4,04_CHRISTOPHER_B,ELIMINATION-4,,0,0,0
815,Bachelorette,4,04_ERIC_P,ELIMINATION-4,,0,0,0
816,Bachelorette,4,04_RYAN_H,ELIMINATION-4,,0,0,0
817,Bachelorette,4,04_BRIAN_W,ELIMINATION-4,,0,0,0
818,Bachelorette,4,04_BRIAN_W,ELIMINATION-4,,0,0,0
819,Bachelorette,4,04_CHANDLER_F,ELIMINATION-4,,0,0,0
820,Bachelorette,4,04_DONATO_C,ELIMINATION-4,,0,0,0
821,Bachelorette,4,04_GREGORY_M,ELIMINATION-4,,0,0,0
822,Bachelorette,4,04_JEFFREY_H,ELIMINATION-4,,0,0,0
823,Bachelorette,4,04_JONATHAN_K,ELIMINATION-4,,0,0,0
824,Bachelorette,4,04_LUKE_H,ELIMINATION-4,,0,0,0
825,Bachelorette,4,04_PATRICK_C,ELIMINATION-4,,0,0,0
826,Bachelorette,4,04_PATRICK_D,ELIMINATION-4,,0,0,0
827,Bachelorette,4,04_SPERO_S,ELIMINATION-4,,0,0,0
828,Bachelorette,12,12_JORDAN_R,ELIMINATION-5,R,1,0,1
829,Bachelorette,12,12_ROBBY_H,ELIMINATION-5,R,0,0,1
830,Bachelorette,12,12_CHASE_M,ELIMINATION-5,,0,0,0
831,Bachelorette,12,12_LUKE_P,ELIMINATION-5,,0,0,0
832,Bachelorette,12,12_JAMES_T,ELIMINATION-5,,0,0,0
833,Bachelorette,12,12_ALEX_W,ELIMINATION-5,,0,0,0
834,Bachelorette,12,12_DEREK_P,ELIMINATION-5,R,0,0,1
835,Bachelorette,12,12_WELLS_A,ELIMINATION-5,,0,0,0
836,Bachelorette,12,12_VINCENT_V,ELIMINATION-5,E,0,0,0
837,Bachelorette,12,12_GRANT_K,ELIMINATION-5,E,0,0,0
838,Bachelorette,12,12_EVAN_B,ELIMINATION-5,E,0,0,0
839,Bachelorette,12,12_JAMES_F,ELIMINATION-5,,0,0,0
840,Bachelorette,12,12_DANIEL_M,ELIMINATION-5,,0,0,0
841,Bachelorette,12,12_CHAD_J,ELIMINATION-5,,0,0,0
842,Bachelorette,12,12_NICK_B,ELIMINATION-5,,0,0,0
843,Bachelorette,12,12_CHRISTIAN_B,ELIMINATION-5,,0,0,0
844,Bachelorette,12,12_ALI_Z,ELIMINATION-5,,0,0,0
845,Bachelorette,12,12_WILL_H,ELIMINATION-5,,0,0,0
846,Bachelorette,12,12_JAMES_S,ELIMINATION-5,,0,0,0
847,Bachelorette,12,12_BRANDON_H,ELIMINATION-5,,0,0,0
848,Bachelorette,12,12_SAL_D,ELIMINATION-5,,0,0,0
849,Bachelorette,12,12_PETER_M,ELIMINATION-5,,0,0,0
850,Bachelorette,12,12_NICK_S,ELIMINATION-5,,0,0,0
851,Bachelorette,12,12_JONATHAN_H,ELIMINATION-5,,0,0,0
852,Bachelorette,12,12_JAKE_P,ELIMINATION-5,,0,0,0
853,Bachelorette,12,12_COLEY_K,ELIMINATION-5,,0,0,0
854,Bachelorette,11,11_SHAWN_B,ELIMINATION-5,R,1,0,1
855,Bachelorette,11,11_NICK_V,ELIMINATION-5,R,0,0,1
856,Bachelorette,11,11_BEN_H,ELIMINATION-5,R,0,0,1
857,Bachelorette,11,11_JARED_H,ELIMINATION-5,,0,0,0
858,Bachelorette,11,11_JOE_B,ELIMINATION-5,,0,0,0
859,Bachelorette,11,11_CHRIS_S,ELIMINATION-5,,0,0,0
860,Bachelorette,11,11_BEN_Z,ELIMINATION-5,,0,0,0
861,Bachelorette,11,11_TANNER_T,ELIMINATION-5,,0,0,0
862,Bachelorette,11,11_JJ_L,ELIMINATION-5,,0,0,0
863,Bachelorette,11,11_JOSHUA_A,ELIMINATION-5,E,0,0,0
864,Bachelorette,11,11_JUSTIN_R,ELIMINATION-5,E,0,0,0
865,Bachelorette,11,11_IAN_T,ELIMINATION-5,EQ,0,0,0
866,Bachelorette,11,11_COREY_S,ELIMINATION-5,,0,0,0
867,Bachelorette,11,11_JONATHAN_H,ELIMINATION-5,,0,0,0
868,Bachelorette,11,11_RYAN_B,ELIMINATION-5,,0,0,0
869,Bachelorette,11,11_CLINT_A,ELIMINATION-5,,0,0,0
870,Bachelorette,11,11_TONY_H,ELIMINATION-5,,0,0,0
871,Bachelorette,11,11_CORY_S,ELIMINATION-5,,0,0,0
872,Bachelorette,11,11_DANIEL_F,ELIMINATION-5,,0,0,0
873,Bachelorette,11,11_KUPAH_J,ELIMINATION-5,,0,0,0
874,Bachelorette,11,11_BRADLEY_C,ELIMINATION-5,,0,0,0
875,Bachelorette,11,11_DAVID_X,ELIMINATION-5,,0,0,0
876,Bachelorette,11,11_JOSH_S,ELIMINATION-5,,0,0,0
877,Bachelorette,11,11_SHAWN_E,ELIMINATION-5,,0,0,0
878,Bachelorette,11,11_BRADY_T,ELIMINATION-5,,0,0,0
879,Bachelorette,11,11_RYAN_M,ELIMINATION-5,,0,0,0
880,Bachelorette,10,10_JOSH_M,ELIMINATION-5,R,1,0,1
881,Bachelorette,10,10_NICK_V,ELIMINATION-5,,0,0,0
882,Bachelorette,10,10_CHRIS_S,ELIMINATION-5,,0,0,0
883,Bachelorette,10,10_MARCUS_G,ELIMINATION-5,,0,0,0
884,Bachelorette,10,10_BRIAN_O,ELIMINATION-5,R,0,0,1
885,Bachelorette,10,10_DYLAN_P,ELIMINATION-5,,0,0,0
886,Bachelorette,10,10_JJ_O,ELIMINATION-5,R,0,0,1
887,Bachelorette,10,10_CODY_S,ELIMINATION-5,,0,0,0
888,Bachelorette,10,10_ANDREW_P,ELIMINATION-5,E,0,0,0
889,Bachelorette,10,10_MARQUEL_M,ELIMINATION-5,E,0,0,0
890,Bachelorette,10,10_PATRICK_J,ELIMINATION-5,E,0,0,0
891,Bachelorette,10,10_TASOS_H,ELIMINATION-5,,0,0,0
892,Bachelorette,10,10_ERIC_H,ELIMINATION-5,,0,0,0
893,Bachelorette,10,10_BRADLEY_W,ELIMINATION-5,,0,0,0
894,Bachelorette,10,10_BRETT_M,ELIMINATION-5,,0,0,0
895,Bachelorette,10,10_RON_W,ELIMINATION-5,,0,0,0
896,Bachelorette,10,10_CARL_K,ELIMINATION-5,,0,0,0
897,Bachelorette,10,10_CRAIG_M,ELIMINATION-5,,0,0,0
898,Bachelorette,10,10_NICK_S,ELIMINATION-5,,0,0,0
899,Bachelorette,10,10_EMIL_S,ELIMINATION-5,,0,0,0
900,Bachelorette,10,10_JASON_L,ELIMINATION-5,,0,0,0
901,Bachelorette,10,10_JOSH_B,ELIMINATION-5,,0,0,0
902,Bachelorette,10,10_MIKE_C,ELIMINATION-5,,0,0,0
903,Bachelorette,10,10_RUDIE_D,ELIMINATION-5,,0,0,0
904,Bachelorette,10,10_STEVEN_W,ELIMINATION-5,,0,0,0
905,Bachelorette,9,09_CHRIS_S,ELIMINATION-5,R,1,0,1
906,Bachelorette,9,09_DREW_K,ELIMINATION-5,,0,0,0
907,Bachelorette,9,09_BROOKS_F,ELIMINATION-5,R,0,0,1
908,Bachelorette,9,09_ZAK_W,ELIMINATION-5,,0,0,0
909,Bachelorette,9,09_MICHAEL_G,ELIMINATION-5,R,0,0,1
910,Bachelorette,9,09_JAMES_C,ELIMINATION-5,,0,0,0
911,Bachelorette,9,09_JUAN_G,ELIMINATION-5,,0,0,0
912,Bachelorette,9,09_KASEY_S,ELIMINATION-5,,0,0,0
913,Bachelorette,9,09_MIKEY_T,ELIMINATION-5,E,0,0,0
914,Bachelorette,9,09_BEN_S,ELIMINATION-5,ED,0,0,0
915,Bachelorette,9,09_BRYDEN_V,ELIMINATION-5,EQ,0,0,0
916,Bachelorette,9,09_ZACK_K,ELIMINATION-5,,0,0,0
917,Bachelorette,9,09_BRAD_M,ELIMINATION-5,,0,0,0
918,Bachelorette,9,09_BRANDON_A,ELIMINATION-5,,0,0,0
919,Bachelorette,9,09_DAN_C,ELIMINATION-5,,0,0,0
920,Bachelorette,9,09_BRIAN_J,ELIMINATION-5,,0,0,0
921,Bachelorette,9,09_NICK_M,ELIMINATION-5,,0,0,0
922,Bachelorette,9,09_ROBERT_G,ELIMINATION-5,,0,0,0
923,Bachelorette,9,09_WILL_R,ELIMINATION-5,,0,0,0
924,Bachelorette,9,09_DIOGO_C,ELIMINATION-5,,0,0,0
925,Bachelorette,9,09_LARRY_B,ELIMINATION-5,,0,0,0
926,Bachelorette,9,09_MICAH_X,ELIMINATION-5,,0,0,0
927,Bachelorette,9,09_MIKE_X,ELIMINATION-5,,0,0,0
928,Bachelorette,9,09_NICK_R,ELIMINATION-5,,0,0,0
929,Bachelorette,9,09_JONATHAN_V,ELIMINATION-5,,0,0,0
930,Bachelorette,8,08_JEF_H,ELIMINATION-5,R,1,0,1
931,Bachelorette,8,08_ARIE_L,ELIMINATION-5,,0,0,0
932,Bachelorette,8,08_SEAN_L,ELIMINATION-5,R,0,0,1
933,Bachelorette,8,08_CHRIS_B,ELIMINATION-5,,0,0,0
934,Bachelorette,8,08_JOHN_W,ELIMINATION-5,,0,0,0
935,Bachelorette,8,08_DOUG_C,ELIMINATION-5,,0,0,0
936,Bachelorette,8,08_RYAN_B,ELIMINATION-5,,0,0,0
937,Bachelorette,8,08_TRAVIS_P,ELIMINATION-5,,0,0,0
938,Bachelorette,8,08_ALEJANDRO_V,ELIMINATION-5,E,0,0,0
939,Bachelorette,8,08_KALON_M,ELIMINATION-5,ED,0,0,0
940,Bachelorette,8,08_CHARLIE_G,ELIMINATION-5,,0,0,0
941,Bachelorette,8,08_MICHAEL_N,ELIMINATION-5,,0,0,0
942,Bachelorette,8,08_NATHAN_B,ELIMINATION-5,,0,0,0
943,Bachelorette,8,08_STEVIE_A,ELIMINATION-5,,0,0,0
944,Bachelorette,8,08_ALESSANDRO_G,ELIMINATION-5,,0,0,0
945,Bachelorette,8,08_TONY_P,ELIMINATION-5,,0,0,0
946,Bachelorette,8,08_AARON_M,ELIMINATION-5,,0,0,0
947,Bachelorette,8,08_KYLE_D,ELIMINATION-5,,0,0,0
948,Bachelorette,8,08_JOE_G,ELIMINATION-5,,0,0,0
949,Bachelorette,8,08_BRENT_R,ELIMINATION-5,,0,0,0
950,Bachelorette,8,08_DAVID_H,ELIMINATION-5,,0,0,0
951,Bachelorette,8,08_JACKSON_L,ELIMINATION-5,,0,0,0
952,Bachelorette,8,08_JEANPAUL_L,ELIMINATION-5,,0,0,0
953,Bachelorette,8,08_LERONE_A,ELIMINATION-5,,0,0,0
954,Bachelorette,8,08_RANDY_W,ELIMINATION-5,,0,0,0
955,Bachelorette,6,06_ROBERT_M,ELIMINATION-5,,1,0,0
956,Bachelorette,6,06_CHRIS_L,ELIMINATION-5,,0,0,0
957,Bachelorette,6,06_FRANK_N,ELIMINATION-5,,0,0,0
958,Bachelorette,6,06_KIRK_D,ELIMINATION-5,R,0,0,1
959,Bachelorette,6,06_TY_B,ELIMINATION-5,R,0,0,1
960,Bachelorette,6,06_CRAIG_R,ELIMINATION-5,,0,0,0
961,Bachelorette,6,06_JUSTIN_R,ELIMINATION-5,R,0,0,1
962,Bachelorette,6,06_CHRIS_N,ELIMINATION-5,E,0,0,0
963,Bachelorette,6,06_KASEY_K,ELIMINATION-5,ED,0,0,0
964,Bachelorette,6,06_JESSE_B,ELIMINATION-5,,0,0,0
965,Bachelorette,6,06_JONATHAN_N,ELIMINATION-5,,0,0,0
966,Bachelorette,6,06_JOHN_C,ELIMINATION-5,,0,0,0
967,Bachelorette,6,06_STEVE_K,ELIMINATION-5,,0,0,0
968,Bachelorette,6,06_HUNTER_W,ELIMINATION-5,,0,0,0
969,Bachelorette,6,06_CHRIS_H,ELIMINATION-5,,0,0,0
970,Bachelorette,6,06_CRAIG_M,ELIMINATION-5,,0,0,0
971,Bachelorette,6,06_TYLER_V,ELIMINATION-5,,0,0,0
972,Bachelorette,6,06_DEREK_X,ELIMINATION-5,,0,0,0
973,Bachelorette,6,06_DERRICK_S,ELIMINATION-5,,0,0,0
974,Bachelorette,6,06_JASON_W,ELIMINATION-5,,0,0,0
975,Bachelorette,6,06_JAY_R,ELIMINATION-5,,0,0,0
976,Bachelorette,6,06_JOHN_N,ELIMINATION-5,,0,0,0
977,Bachelorette,6,06_KYLE_H,ELIMINATION-5,,0,0,0
978,Bachelorette,6,06_PHIL_K,ELIMINATION-5,,0,0,0
979,Bachelorette,6,06_TYLER_M,ELIMINATION-5,,0,0,0
980,Bachelorette,5,05_ED_S,ELIMINATION-5,,1,0,0
981,Bachelorette,5,05_KIPTYN_L,ELIMINATION-5,,0,0,0
982,Bachelorette,5,05_REID_R,ELIMINATION-5,,0,0,0
983,Bachelorette,5,05_WES_H,ELIMINATION-5,,0,0,0
984,Bachelorette,5,05_JESSE_K,ELIMINATION-5,R,0,0,1
985,Bachelorette,5,05_MICHAEL_S,ELIMINATION-5,R,0,0,1
986,Bachelorette,5,05_JAKE_P,ELIMINATION-5,,0,0,0
987,Bachelorette,5,05_TANNER_P,ELIMINATION-5,,0,0,0
988,Bachelorette,5,05_ROBBY_D,ELIMINATION-5,,0,0,0
989,Bachelorette,5,05_MARK_H,ELIMINATION-5,E,0,0,0
990,Bachelorette,5,05_DAVID_G,ELIMINATION-5,,0,0,0
991,Bachelorette,5,05_JUAN_B,ELIMINATION-5,,0,0,0
992,Bachelorette,5,05_MIKE_S,ELIMINATION-5,,0,0,0
993,Bachelorette,5,05_BRAD_S,ELIMINATION-5,,0,0,0
994,Bachelorette,5,05_TANNER_F,ELIMINATION-5,,0,0,0
995,Bachelorette,5,05_SASHA_P,ELIMINATION-5,,0,0,0
996,Bachelorette,5,05_BRIAN_D,ELIMINATION-5,,0,0,0
997,Bachelorette,5,05_JULIEN_H,ELIMINATION-5,,0,0,0
998,Bachelorette,5,05_MATHUE_J,ELIMINATION-5,,0,0,0
999,Bachelorette,5,05_SIMON_A,ELIMINATION-5,,0,0,0
1000,Bachelorette,5,05_ADAM_D,ELIMINATION-5,,0,0,0
1001,Bachelorette,5,05_BRIAN_V,ELIMINATION-5,,0,0,0
1002,Bachelorette,5,05_BRYCE_H,ELIMINATION-5,,0,0,0
1003,Bachelorette,5,05_CALEB_K,ELIMINATION-5,,0,0,0
1004,Bachelorette,5,05_GREG_B,ELIMINATION-5,,0,0,0
1005,Bachelorette,5,05_JOHN_H,ELIMINATION-5,,0,0,0
1006,Bachelorette,5,05_JOHN_P,ELIMINATION-5,,0,0,0
1007,Bachelorette,5,05_JOSH_Y,ELIMINATION-5,,0,0,0
1008,Bachelorette,5,05_KYLE_Y,ELIMINATION-5,,0,0,0
1009,Bachelorette,5,05_STEPHEN_R,ELIMINATION-5,,0,0,0
1010,Bachelorette,4,04_JESSE_C,ELIMINATION-5,,1,0,0
1011,Bachelorette,4,04_JASON_M,ELIMINATION-5,,0,0,0
1012,Bachelorette,4,04_JEREMY_A,ELIMINATION-5,,0,0,0
1013,Bachelorette,4,04_GRAHAM_B,ELIMINATION-5,,0,0,0
1014,Bachelorette,4,04_SEAN_R,ELIMINATION-5,E,0,0,0
1015,Bachelorette,4,04_BLAINE_T,ELIMINATION-5,E,0,0,0
1016,Bachelorette,4,04_FREDERICK_G,ELIMINATION-5,,0,0,0
1017,Bachelorette,4,04_ROBERT_F,ELIMINATION-5,,0,0,0
1018,Bachelorette,4,04_PAUL_B,ELIMINATION-5,,0,0,0
1019,Bachelorette,4,04_RONALD_M,ELIMINATION-5,,0,0,0
1020,Bachelorette,4,04_RICHARD_M,ELIMINATION-5,,0,0,0
1021,Bachelorette,4,04_CHRISTOPHER_B,ELIMINATION-5,,0,0,0
1022,Bachelorette,4,04_ERIC_P,ELIMINATION-5,,0,0,0
1023,Bachelorette,4,04_RYAN_H,ELIMINATION-5,,0,0,0
1024,Bachelorette,4,04_BRIAN_W,ELIMINATION-5,,0,0,0
1025,Bachelorette,4,04_BRIAN_W,ELIMINATION-5,,0,0,0
1026,Bachelorette,4,04_CHANDLER_F,ELIMINATION-5,,0,0,0
1027,Bachelorette,4,04_DONATO_C,ELIMINATION-5,,0,0,0
1028,Bachelorette,4,04_GREGORY_M,ELIMINATION-5,,0,0,0
1029,Bachelorette,4,04_JEFFREY_H,ELIMINATION-5,,0,0,0
1030,Bachelorette,4,04_JONATHAN_K,ELIMINATION-5,,0,0,0
1031,Bachelorette,4,04_LUKE_H,ELIMINATION-5,,0,0,0
1032,Bachelorette,4,04_PATRICK_C,ELIMINATION-5,,0,0,0
1033,Bachelorette,4,04_PATRICK_D,ELIMINATION-5,,0,0,0
1034,Bachelorette,4,04_SPERO_S,ELIMINATION-5,,0,0,0
1035,Bachelorette,12,12_JORDAN_R,ELIMINATION-6,,1,0,0
1036,Bachelorette,12,12_ROBBY_H,ELIMINATION-6,,0,0,0
1037,Bachelorette,12,12_CHASE_M,ELIMINATION-6,R,0,0,1
1038,Bachelorette,12,12_LUKE_P,ELIMINATION-6,R,0,0,1
1039,Bachelorette,12,12_JAMES_T,ELIMINATION-6,,0,0,0
1040,Bachelorette,12,12_ALEX_W,ELIMINATION-6,,0,0,0
1041,Bachelorette,12,12_DEREK_P,ELIMINATION-6,ED,0,0,0
1042,Bachelorette,12,12_WELLS_A,ELIMINATION-6,ED,0,0,0
1043,Bachelorette,12,12_VINCENT_V,ELIMINATION-6,,0,0,0
1044,Bachelorette,12,12_GRANT_K,ELIMINATION-6,,0,0,0
1045,Bachelorette,12,12_EVAN_B,ELIMINATION-6,,0,0,0
1046,Bachelorette,12,12_JAMES_F,ELIMINATION-6,,0,0,0
1047,Bachelorette,12,12_DANIEL_M,ELIMINATION-6,,0,0,0
1048,Bachelorette,12,12_CHAD_J,ELIMINATION-6,,0,0,0
1049,Bachelorette,12,12_NICK_B,ELIMINATION-6,,0,0,0
1050,Bachelorette,12,12_CHRISTIAN_B,ELIMINATION-6,,0,0,0
1051,Bachelorette,12,12_ALI_Z,ELIMINATION-6,,0,0,0
1052,Bachelorette,12,12_WILL_H,ELIMINATION-6,,0,0,0
1053,Bachelorette,12,12_JAMES_S,ELIMINATION-6,,0,0,0
1054,Bachelorette,12,12_BRANDON_H,ELIMINATION-6,,0,0,0
1055,Bachelorette,12,12_SAL_D,ELIMINATION-6,,0,0,0
1056,Bachelorette,12,12_PETER_M,ELIMINATION-6,,0,0,0
1057,Bachelorette,12,12_NICK_S,ELIMINATION-6,,0,0,0
1058,Bachelorette,12,12_JONATHAN_H,ELIMINATION-6,,0,0,0
1059,Bachelorette,12,12_JAKE_P,ELIMINATION-6,,0,0,0
1060,Bachelorette,12,12_COLEY_K,ELIMINATION-6,,0,0,0
1061,Bachelorette,11,11_SHAWN_B,ELIMINATION-6,,1,0,0
1062,Bachelorette,11,11_NICK_V,ELIMINATION-6,R,0,0,1
1063,Bachelorette,11,11_BEN_H,ELIMINATION-6,,0,0,0
1064,Bachelorette,11,11_JARED_H,ELIMINATION-6,R,0,0,1
1065,Bachelorette,11,11_JOE_B,ELIMINATION-6,R,0,0,1
1066,Bachelorette,11,11_CHRIS_S,ELIMINATION-6,,0,0,0
1067,Bachelorette,11,11_BEN_Z,ELIMINATION-6,E,0,0,0
1068,Bachelorette,11,11_TANNER_T,ELIMINATION-6,E,0,0,0
1069,Bachelorette,11,11_JJ_L,ELIMINATION-6,ED,0,0,0
1070,Bachelorette,11,11_JOSHUA_A,ELIMINATION-6,,0,0,0
1071,Bachelorette,11,11_JUSTIN_R,ELIMINATION-6,,0,0,0
1072,Bachelorette,11,11_IAN_T,ELIMINATION-6,,0,0,0
1073,Bachelorette,11,11_COREY_S,ELIMINATION-6,,0,0,0
1074,Bachelorette,11,11_JONATHAN_H,ELIMINATION-6,,0,0,0
1075,Bachelorette,11,11_RYAN_B,ELIMINATION-6,,0,0,0
1076,Bachelorette,11,11_CLINT_A,ELIMINATION-6,,0,0,0
1077,Bachelorette,11,11_TONY_H,ELIMINATION-6,,0,0,0
1078,Bachelorette,11,11_CORY_S,ELIMINATION-6,,0,0,0
1079,Bachelorette,11,11_DANIEL_F,ELIMINATION-6,,0,0,0
1080,Bachelorette,11,11_KUPAH_J,ELIMINATION-6,,0,0,0
1081,Bachelorette,11,11_BRADLEY_C,ELIMINATION-6,,0,0,0
1082,Bachelorette,11,11_DAVID_X,ELIMINATION-6,,0,0,0
1083,Bachelorette,11,11_JOSH_S,ELIMINATION-6,,0,0,0
1084,Bachelorette,11,11_SHAWN_E,ELIMINATION-6,,0,0,0
1085,Bachelorette,11,11_BRADY_T,ELIMINATION-6,,0,0,0
1086,Bachelorette,11,11_RYAN_M,ELIMINATION-6,,0,0,0
1087,Bachelorette,10,10_JOSH_M,ELIMINATION-6,,1,0,0
1088,Bachelorette,10,10_NICK_V,ELIMINATION-6,R,0,0,1
1089,Bachelorette,10,10_CHRIS_S,ELIMINATION-6,R,0,0,1
1090,Bachelorette,10,10_MARCUS_G,ELIMINATION-6,,0,0,0
1091,Bachelorette,10,10_BRIAN_O,ELIMINATION-6,,0,0,0
1092,Bachelorette,10,10_DYLAN_P,ELIMINATION-6,,0,0,0
1093,Bachelorette,10,10_JJ_O,ELIMINATION-6,E,0,0,0
1094,Bachelorette,10,10_CODY_S,ELIMINATION-6,ED,0,0,0
1095,Bachelorette,10,10_ANDREW_P,ELIMINATION-6,,0,0,0
1096,Bachelorette,10,10_MARQUEL_M,ELIMINATION-6,,0,0,0
1097,Bachelorette,10,10_PATRICK_J,ELIMINATION-6,,0,0,0
1098,Bachelorette,10,10_TASOS_H,ELIMINATION-6,,0,0,0
1099,Bachelorette,10,10_ERIC_H,ELIMINATION-6,,0,0,0
1100,Bachelorette,10,10_BRADLEY_W,ELIMINATION-6,,0,0,0
1101,Bachelorette,10,10_BRETT_M,ELIMINATION-6,,0,0,0
1102,Bachelorette,10,10_RON_W,ELIMINATION-6,,0,0,0
1103,Bachelorette,10,10_CARL_K,ELIMINATION-6,,0,0,0
1104,Bachelorette,10,10_CRAIG_M,ELIMINATION-6,,0,0,0
1105,Bachelorette,10,10_NICK_S,ELIMINATION-6,,0,0,0
1106,Bachelorette,10,10_EMIL_S,ELIMINATION-6,,0,0,0
